origin,mae,rmse,n,cov50,cov80,cov95,crps
2021-09-21,450.0075984613279,539.5066657876022,48,0.3541666666666667,0.6666666666666666,1.0,302.6684799917942
2021-09-22,432.1375842806652,518.2827047763836,48,0.375,0.6458333333333334,1.0,294.5511918913191
2021-09-23,321.907272520659,390.74503548393886,48,0.5416666666666666,0.9375,1.0,214.14977101819116
2021-09-24,182.71087731527936,217.68471756588207,48,0.8541666666666666,1.0,1.0,145.11229874727826
2021-09-25,277.5045053907593,360.3368458364155,48,0.5416666666666666,0.9583333333333334,1.0,198.82863743137614
2021-09-26,433.86082222035907,570.7887447675749,48,0.4583333333333333,0.7083333333333334,0.8541666666666666,316.4726515535915
2021-09-27,306.1418367040823,361.2216775843351,48,0.5416666666666666,0.8125,1.0,213.39286994711907
2021-09-28,357.777199577521,433.7787104857396,48,0.4791666666666667,0.8333333333333334,1.0,241.3872952962826
2021-09-29,617.9613179437597,918.2392185490235,48,0.5833333333333334,0.6458333333333334,0.6875,512.8141375386248
2021-09-30,197.0216505700557,291.1933010287973,48,0.8125,0.9166666666666666,1.0,167.20786774980817
2021-10-01,187.33259113193648,294.17012831215624,48,0.8958333333333334,1.0,1.0,226.46583834216506
2021-10-02,289.0493826693184,452.471886592899,48,0.7916666666666666,0.875,1.0,286.57692800958307
2021-10-03,1146.7759649126403,1270.8415788783107,48,0.041666666666666664,0.4375,0.8958333333333334,766.5687258285885
2021-10-04,753.1757343060652,875.7602857062813,48,0.3125,0.8125,1.0,475.63545952317713
2021-10-05,548.5950797421054,645.2714155143891,48,0.4166666666666667,1.0,1.0,346.9188647249339
2021-10-06,489.65046671568217,581.6129574681738,48,0.5625,1.0,1.0,316.86239880333545
2021-10-07,344.13031786566626,435.4390178138589,48,0.875,1.0,1.0,259.27557329568293
2021-10-08,190.40667213613006,240.69343281278643,48,0.9375,1.0,1.0,214.24496803047455
2021-10-09,439.457214864663,513.706245899401,48,0.625,0.9375,1.0,317.21164931299705
2021-10-10,544.6864535342485,760.0666534432432,48,0.6041666666666666,0.8125,1.0,403.4205344200478
2021-10-11,1812.4047238904675,2022.088995785744,48,0.10416666666666667,0.25,0.4375,1404.6157195874364
2021-10-12,1538.7954560984529,1716.6774006380147,48,0.14583333333333334,0.20833333333333334,0.6458333333333334,1133.6777738201272
2021-10-13,897.3698551810894,997.2821224473549,48,0.14583333333333334,0.7708333333333334,1.0,564.4478018198787
2021-10-14,331.9049019743497,403.21450778696925,48,0.8333333333333334,1.0,1.0,259.31135687954117
2021-10-15,435.281660782992,561.7572082293958,48,0.6875,0.9166666666666666,1.0,321.6661551420514
2021-10-16,731.8790769700577,921.7486443301315,48,0.4166666666666667,0.625,0.9166666666666666,538.0773593360899
2021-10-17,1266.798294392551,1443.0674190013985,48,0.1875,0.4791666666666667,0.6458333333333334,903.9352431537187
2021-10-18,675.4515392648319,817.9443592838195,48,0.4583333333333333,0.9791666666666666,1.0,426.05430147014704
2021-10-19,220.4433000072771,325.06400515213556,48,0.9791666666666666,1.0,1.0,224.99714886741654
2021-10-20,235.65067261919572,277.68236375487635,48,1.0,1.0,1.0,220.75247642977658
2021-10-21,234.2712547352074,288.96271517821265,48,1.0,1.0,1.0,219.78226345516373
2021-10-22,150.84157449491764,173.90238863231212,48,1.0,1.0,1.0,203.7461652314488
2021-10-23,360.6468651657786,433.35627942139126,48,0.6875,0.9791666666666666,1.0,282.4750449805649
2021-10-24,223.6592564511177,272.92115257664113,48,0.9583333333333334,1.0,1.0,221.86326735701914
2021-10-25,320.5410402638772,390.20075184298327,48,0.8958333333333334,0.9375,1.0,261.5751566724361
2021-10-26,84.36608905954785,98.37665585910258,48,0.9791666666666666,1.0,1.0,193.10630349627903
2021-10-27,231.84662266895808,266.26177570842844,48,1.0,1.0,1.0,219.91378106939496
2021-10-28,537.5886518270717,765.1106135953934,48,0.6458333333333334,0.875,0.9583333333333334,402.2579737383906
2021-10-29,1044.8985619374505,1213.2072250328984,48,0.25,0.6458333333333334,0.7708333333333334,716.7188121927397
2021-10-30,368.0015490449525,420.76681753044767,48,0.8958333333333334,1.0,1.0,267.81947184301515
2021-10-31,1020.399378413866,1178.4002542655796,48,0.25,0.5208333333333334,0.875,694.3594325994944
2021-11-01,316.38224462230727,404.49955467516224,48,0.8333333333333334,1.0,1.0,256.17232641586156
2021-11-02,417.17744695506286,460.48839352706926,48,0.8125,1.0,1.0,282.6471099956612
2021-11-03,158.75015707707482,181.15633383118296,48,1.0,1.0,1.0,206.27667596171509
2021-11-04,509.3225023842908,733.7600792995826,48,0.6666666666666666,0.7708333333333334,0.9791666666666666,409.4511406354797
2021-11-05,663.2533475705162,737.1404547641322,48,0.5208333333333334,0.7916666666666666,1.0,425.43601912063576
2021-11-06,532.8492343342737,669.3948922530868,48,0.6041666666666666,0.7708333333333334,1.0,388.5066172349161
2021-11-07,331.6145338648233,399.5902272220338,48,0.8125,0.9583333333333334,1.0,269.01395039307044
2021-11-08,556.0614636070753,655.5410458700702,48,0.6666666666666666,0.8541666666666666,0.9166666666666666,387.7001188695427
2021-11-09,291.2986388762793,371.57676081963376,48,0.75,1.0,1.0,256.08746856290196
2021-11-10,494.65952223633985,611.0457901808319,48,0.5833333333333334,0.8958333333333334,1.0,350.3949713618941
2021-11-11,702.3320977956791,795.2335926813597,48,0.2916666666666667,0.875,1.0,451.35303087504855
2021-11-12,361.0145018895712,439.95811972616747,48,0.8541666666666666,0.9791666666666666,1.0,275.51606238123173
2021-11-13,661.2789054745687,789.3096948427062,48,0.4583333333333333,0.7916666666666666,0.9166666666666666,465.03456014002654
2021-11-14,901.2669342915583,1052.6798991131323,48,0.4791666666666667,0.5625,0.7708333333333334,621.8113379521862
2021-11-15,484.2491712257827,567.6753330186885,48,0.6458333333333334,1.0,1.0,329.03914536219673
2021-11-16,555.9133939654829,641.0905935584371,48,0.5833333333333334,1.0,1.0,352.0613336938454
2021-11-17,676.0641822571511,767.1724717848609,48,0.3125,1.0,1.0,412.3666976121276
2021-11-18,194.78104826961274,237.48831628853515,48,1.0,1.0,1.0,214.0353854475422
2021-11-19,729.9526774738652,939.1126418313269,48,0.5416666666666666,0.6875,0.9166666666666666,523.7883929798257
2021-11-20,792.043463438085,967.6590462738799,48,0.2708333333333333,0.7916666666666666,0.8958333333333334,532.1941266636196
2021-11-21,621.5330354751928,708.4414644710317,48,0.375,0.8958333333333334,1.0,399.3214754896955
2021-11-22,584.942705335856,720.3198868142164,48,0.5,0.8541666666666666,0.9375,404.8260644998625
2021-11-23,290.4700018873827,312.7181112182144,48,0.9166666666666666,1.0,1.0,238.79587141553603
2021-11-24,452.1476748300183,529.4638721826543,48,0.8125,1.0,1.0,300.76410124380385
2021-11-25,587.5981824323636,691.7459199450923,48,0.5208333333333334,0.9375,1.0,385.20758466121225
2021-11-26,538.9983711400342,628.8293231761454,48,0.625,0.875,1.0,363.43143927317124
2021-11-27,374.5957064910238,475.0526230147993,48,0.6041666666666666,1.0,1.0,294.54368826301834
2021-11-28,838.1512963708327,961.6587430862788,48,0.4166666666666667,0.6666666666666666,0.9166666666666666,563.2208770700112
2021-11-29,378.4050699837185,473.6374760785301,48,0.7083333333333334,0.9791666666666666,1.0,293.91297910837915
2021-11-30,230.73957394034935,268.9908200943321,48,0.9583333333333334,1.0,1.0,224.86133758044323
2021-12-01,93.9206197803652,118.35937836692486,48,1.0,1.0,1.0,122.9444632161444
2021-12-02,237.45195184211534,306.3883616915103,48,0.75,0.9791666666666666,1.0,176.7385368652041
2021-12-03,230.86706015431528,298.52227390901095,48,0.875,0.9583333333333334,1.0,175.11963377645338
2021-12-04,246.4794359628223,329.0813305590923,48,0.6875,0.9166666666666666,1.0,188.93383377431033
2021-12-05,196.587844895843,236.4108913785498,48,0.8125,1.0,1.0,156.36786055140513
2021-12-06,242.8716877373328,343.7123777298947,48,0.6875,0.875,0.9791666666666666,201.51437520463492
2021-12-07,242.34190050183363,359.1261131789248,48,0.75,0.875,1.0,199.71730020479586
2021-12-08,223.07593120952015,324.6790711175157,48,0.7291666666666666,0.9166666666666666,0.9791666666666666,186.52167542587185
2021-12-09,245.7821851432703,298.1414623274033,48,0.75,1.0,1.0,177.95912101250272
2021-12-10,241.64932773746605,287.591780812066,48,0.6875,1.0,1.0,174.81998147577985
2021-12-11,379.23508952458445,483.91216725393,48,0.4375,0.7708333333333334,1.0,274.4009155372699
2021-12-12,466.7951800330966,572.5674344883843,48,0.4791666666666667,0.6458333333333334,0.9583333333333334,325.74435666472306
2021-12-13,215.90862085151593,288.9530891289154,48,0.7291666666666666,0.9375,1.0,177.51176880691204
2021-12-14,163.30864539711888,189.05854641760024,48,0.875,1.0,1.0,143.36618967059283
2021-12-15,555.7687067694625,774.5085690820829,48,0.4583333333333333,0.6666666666666666,0.7916666666666666,421.2706126907983
2021-12-16,396.0608868520814,473.179704758211,48,0.5208333333333334,0.7916666666666666,0.9791666666666666,267.085304925239
2021-12-17,218.08287718742085,276.82961671153527,48,0.8125,0.9583333333333334,1.0,168.57728529943589
2021-12-18,1239.4765856604074,1670.6945897055828,48,0.3541666666666667,0.4375,0.5416666666666666,1050.8111632950793
2021-12-19,801.5209689914178,919.6160808879372,48,0.125,0.3541666666666667,0.6041666666666666,588.8118911173136
2021-12-20,531.3093878414004,737.117005912544,48,0.5,0.6458333333333334,0.7708333333333334,406.7079457153305
2021-12-21,245.02940574763184,273.74931658914244,48,0.7083333333333334,0.9583333333333334,1.0,174.98303927321024
2021-12-22,536.8055369794359,723.0076778468971,48,0.4375,0.7708333333333334,0.8541666666666666,385.9596292519288
2021-12-23,362.5529708057679,425.6290392699005,48,0.3541666666666667,0.8958333333333334,0.9791666666666666,244.73612911545183
2021-12-24,350.14735192788777,440.95484796999466,48,0.5416666666666666,0.8541666666666666,1.0,243.2720132518966
2021-12-25,300.38288456768606,395.5439019196524,48,0.6875,0.7916666666666666,1.0,226.65915282085754
2021-12-26,479.3181489625252,579.012558959964,48,0.3958333333333333,0.7083333333333334,1.0,318.63939385487333
2021-12-27,578.779775704406,741.4560117595523,48,0.3958333333333333,0.625,0.8333333333333334,418.38891543670525
2021-12-28,465.9402058693219,637.4746699588056,48,0.5,0.7083333333333334,0.8333333333333334,346.738798642723
2021-12-29,145.27643066629756,167.28083442785433,48,1.0,1.0,1.0,134.2546067572049
2021-12-30,251.12971697661533,315.18493272989366,48,0.7083333333333334,1.0,1.0,180.68758585118408
2021-12-31,314.71925156530347,382.0977709032255,48,0.625,0.8958333333333334,1.0,212.53349206152072
2022-01-01,295.3785385300796,349.26001635295967,48,0.6041666666666666,0.9375,1.0,200.90594065172868
2022-01-02,359.3055732447355,515.9830490409101,48,0.5625,0.75,0.9583333333333334,270.5998100836721
2022-01-03,198.9233039314113,230.5087513815211,48,0.75,0.9583333333333334,1.0,158.6501275135257
2022-01-04,381.09230555837,474.0778177157554,48,0.5,0.75,0.9583333333333334,273.3681922364407
2022-01-05,346.0764666750895,417.00696150140925,48,0.4583333333333333,0.7916666666666666,1.0,238.66940288898377
2022-01-06,294.57822847052336,373.20822010074556,48,0.5208333333333334,0.875,1.0,216.37745080142813
2022-01-07,430.173213735651,496.4008758236287,48,0.4583333333333333,0.75,0.9583333333333334,282.4699266863424
2022-01-08,363.1780417557868,444.9167016731201,48,0.4583333333333333,0.8333333333333334,1.0,248.21005888134462
2022-01-09,305.8013192510677,395.19901128446736,48,0.6458333333333334,0.875,1.0,215.8166440740318
2022-01-10,642.3361457044745,767.5973147617555,48,0.3541666666666667,0.4583333333333333,0.75,464.1930051702064
2022-01-11,323.18200119325326,386.1970456125065,48,0.5416666666666666,0.9375,1.0,217.53978513398337
2022-01-12,235.20697377657606,295.96661510934183,48,0.7916666666666666,1.0,1.0,172.04941953244165
2022-01-13,225.62349729982176,340.2209829803758,48,0.7291666666666666,0.8333333333333334,1.0,190.30972330109822
2022-01-14,312.1713292150384,429.3607705266284,48,0.5416666666666666,0.8958333333333334,0.9791666666666666,225.24125125852095
2022-01-15,300.73612079317303,360.45724361284556,48,0.5416666666666666,0.9166666666666666,1.0,208.3120402086804
2022-01-16,308.0104472829082,371.99501693530556,48,0.4791666666666667,0.9166666666666666,1.0,216.15722740524953
2022-01-17,795.0048774285633,1020.4637633631347,48,0.25,0.5416666666666666,0.7291666666666666,603.8807388638465
2022-01-18,774.1445072752446,996.7690300859384,48,0.2916666666666667,0.5,0.6875,586.687940283523
2022-01-19,525.0910973326938,604.8553676069855,48,0.20833333333333334,0.6666666666666666,0.9791666666666666,347.1362121835081
2022-01-20,441.0919889830743,563.8869862717486,48,0.3333333333333333,0.75,0.9166666666666666,314.13906699959597
2022-01-21,245.24704007948753,286.6140186740281,48,0.75,1.0,1.0,172.8489200015774
2022-01-22,467.8401155657875,620.7482772855125,48,0.4791666666666667,0.5416666666666666,0.8541666666666666,353.96662078703054
2022-01-23,348.66456497076734,435.3091590600327,48,0.5416666666666666,0.7916666666666666,1.0,248.45251682700714
2022-01-24,378.25195711701934,471.6669005215737,48,0.5,0.7083333333333334,1.0,267.9480732624689
2022-01-25,263.7486774357606,346.01982766034433,48,0.5625,0.9375,1.0,198.80299550457948
2022-01-26,393.9318963896257,501.3636138369477,48,0.4791666666666667,0.6875,1.0,286.57335624216563
2022-01-27,479.54881691255287,600.8889760709018,48,0.4166666666666667,0.8125,0.875,327.6178813805304
2022-01-28,733.0790841942458,906.933777792049,48,0.2708333333333333,0.4583333333333333,0.7083333333333334,543.8493732134635
2022-01-29,383.09523990669703,432.26723127666895,48,0.4166666666666667,0.7916666666666666,1.0,255.49284187993567
2022-01-30,253.94793067125678,306.7791471780411,48,0.7083333333333334,0.8958333333333334,1.0,185.27620697483073
2022-01-31,634.3744273327161,760.93845565681,48,0.2916666666666667,0.4375,0.75,457.81187391798886
2022-02-01,746.705554539655,1059.1759437687756,48,0.2708333333333333,0.6666666666666666,0.7083333333333334,591.6693160662536
2022-02-02,1018.1923613300231,1326.5253947732872,48,0.22916666666666666,0.4791666666666667,0.5833333333333334,821.7169931482744
2022-02-03,759.7621085138485,984.1083239615774,48,0.16666666666666666,0.5833333333333334,0.7291666666666666,577.0954173024141
2022-02-04,564.8264874720163,696.7607616283989,48,0.3333333333333333,0.5416666666666666,0.7291666666666666,410.1471592200334
2022-02-05,555.5339836281114,709.3023812746011,48,0.3333333333333333,0.5625,0.8125,412.9472170875693
2022-02-06,386.12964813239773,449.1698500768721,48,0.3958333333333333,0.7708333333333334,1.0,258.08918173335513
2022-02-07,242.00435288878666,336.88234360493584,48,0.7291666666666666,0.8541666666666666,0.9166666666666666,195.1347676269021
2022-02-08,141.6958264358153,184.19990785256195,48,0.875,1.0,1.0,132.58350582591825
2022-02-09,576.7686243717591,790.9096104480101,48,0.4375,0.6458333333333334,0.75,434.7272076639847
2022-02-10,657.73982187848,886.9881147730986,48,0.375,0.6041666666666666,0.75,500.96218128816207
2022-02-11,486.35255762523155,591.5506246138018,48,0.2708333333333333,0.625,0.9166666666666666,337.5463224653351
2022-02-12,332.60634328923675,434.60637670929344,48,0.5,0.875,1.0,237.52118693921457
2022-02-13,388.60915375295195,491.7904521669747,48,0.3958333333333333,0.75,0.8958333333333334,275.7459327982903
2022-02-14,298.3078571934814,381.63439156125514,48,0.625,0.7916666666666666,1.0,213.60477676386108
2022-02-15,332.4045128104182,424.7006667924906,48,0.5416666666666666,0.7916666666666666,1.0,230.73304870164884
2022-02-16,199.97276377238813,249.3111668937684,48,0.8333333333333334,1.0,1.0,149.62989144462793
2022-02-17,538.619514729237,821.614718891359,48,0.4791666666666667,0.75,0.7916666666666666,423.90390470135225
2022-02-18,255.78173663338544,310.22299934205927,48,0.6458333333333334,0.9583333333333334,1.0,177.06319138973376
2022-02-19,632.3696265728269,866.7030574431668,48,0.375,0.5625,0.7083333333333334,494.0333604760852
2022-02-20,470.4457536484006,556.2332902942777,48,0.22916666666666666,0.6666666666666666,1.0,320.0586130057647
2022-02-21,458.0093581279762,549.4121190198479,48,0.3541666666666667,0.7291666666666666,0.8541666666666666,310.934196183616
2022-02-22,576.4087269034092,725.3698655367879,48,0.3958333333333333,0.5833333333333334,0.75,425.88231029428425
2022-02-23,370.45147951485166,418.9026047599487,48,0.4375,0.75,1.0,244.72168963792342
2022-02-24,315.8039729786686,414.2323668911453,48,0.5416666666666666,0.7916666666666666,0.9791666666666666,231.90738932688964
2022-02-25,229.3046887093091,299.78043122625564,48,0.6666666666666666,0.9166666666666666,1.0,174.69953714426947
2022-02-26,348.8512218641037,424.04449489321627,48,0.4375,0.8333333333333334,1.0,238.61608549429897
2022-02-27,362.84099425956566,468.3860103402781,48,0.5,0.7291666666666666,0.9166666666666666,267.7556369187409
2022-02-28,286.49415147070584,378.3827378933626,48,0.7291666666666666,0.8333333333333334,0.9375,214.659023005696
2022-03-01,102.18052748121077,127.68719529771654,48,0.9583333333333334,1.0,1.0,117.60050611388475
2022-03-02,166.8754193681053,226.16135501195032,48,0.7916666666666666,1.0,1.0,144.8691775115359
2022-03-03,135.97638286039145,175.59006053343484,48,0.9583333333333334,1.0,1.0,125.86913684010783
2022-03-04,262.00548170918046,337.3646361824693,48,0.6041666666666666,1.0,1.0,182.73081700706982
2022-03-05,274.7701018190788,397.6747142576182,48,0.7291666666666666,0.7916666666666666,0.8958333333333334,221.49022010208918
2022-03-06,340.9875723596197,382.13848269219625,48,0.4166666666666667,0.9166666666666666,1.0,218.83415219694393
2022-03-07,437.02282307684436,522.6409411410787,48,0.3541666666666667,0.6041666666666666,0.9166666666666666,309.0862152268641
2022-03-08,241.4864690090385,285.12228540886923,48,0.6458333333333334,1.0,1.0,164.99702135262206
2022-03-09,304.5501296237572,419.70196340736686,48,0.5833333333333334,0.75,1.0,231.10837758239032
2022-03-10,478.38555422543476,685.4561005060077,48,0.5416666666666666,0.6458333333333334,0.75,379.8164774208114
2022-03-11,243.35763296510495,285.5328247751746,48,0.6666666666666666,1.0,1.0,167.71087892224884
2022-03-12,323.9742350571241,426.09323483714854,48,0.5208333333333334,0.7708333333333334,0.9375,243.5586630362848
2022-03-13,208.8218554459544,257.2122446387934,48,0.7291666666666666,0.9166666666666666,1.0,159.63650770791224
2022-03-14,240.30050157117557,318.98854697435615,48,0.6666666666666666,0.8958333333333334,0.9791666666666666,185.02730675583734
2022-03-15,137.26905213940984,168.57209888755798,48,0.8333333333333334,1.0,1.0,128.66584661911713
2022-03-16,303.1498120100859,372.1904069568948,48,0.6666666666666666,0.875,1.0,208.59923788969908
2022-03-17,261.63887202550563,348.84234355507215,48,0.6875,0.8958333333333334,1.0,187.91425339238023
2022-03-18,151.19275104909272,193.7343763556855,48,0.75,1.0,1.0,134.8587551635076
2022-03-19,299.3284206915038,419.1819795552745,48,0.6458333333333334,0.7916666666666666,0.9791666666666666,226.91318622973495
2022-03-20,575.0267743983205,780.6337401266607,48,0.4791666666666667,0.625,0.7083333333333334,447.9850299710245
2022-03-21,261.51767825905046,349.02835692809606,48,0.6041666666666666,0.8958333333333334,0.9791666666666666,201.84911871793528
2022-03-22,380.7975530028614,486.2524122009493,48,0.3958333333333333,0.8333333333333334,0.9375,263.04559820441
2022-03-23,345.4732404808249,423.0617149086846,48,0.4791666666666667,0.8333333333333334,0.9583333333333334,235.88036089806656
2022-03-24,335.69323077693366,518.8769241991033,48,0.7083333333333334,0.7708333333333334,0.8333333333333334,275.99109918496157
2022-03-25,142.2040861678289,167.95355281886398,48,0.8958333333333334,1.0,1.0,127.21010216974831
2022-03-26,153.1909933735344,206.10356179947613,48,0.8541666666666666,0.9375,1.0,139.45012082963987
2022-03-27,159.8695457583545,201.70671194844354,48,0.8125,0.9791666666666666,1.0,137.19707747151494
2022-03-28,310.9562652651286,422.63730806747765,48,0.5625,0.8333333333333334,0.9166666666666666,235.14818210644094
2022-03-29,218.65032135884414,307.6868997190592,48,0.7083333333333334,0.875,1.0,178.9188447725863
2022-03-30,107.97757515127961,131.53060711645534,48,0.9791666666666666,1.0,1.0,118.13513283411426
2022-03-31,174.87211992710823,224.50445778507822,48,0.8541666666666666,1.0,1.0,142.78304673370278
2022-04-01,190.64629802419964,242.13743671097401,48,0.7916666666666666,1.0,1.0,146.92150387878834
2022-04-02,401.8410523443585,518.258635608406,48,0.4375,0.5625,0.875,300.55997562457543
2022-04-03,566.4351638202348,705.1862917058713,48,0.3541666666666667,0.5833333333333334,0.6458333333333334,423.96315305562695
2022-04-04,151.35307967526577,184.9409631125132,48,0.8541666666666666,1.0,1.0,129.30989265750574
2022-04-05,213.43329915622914,291.8324648682662,48,0.5625,0.8958333333333334,1.0,175.822851916849
2022-04-06,343.1938945641605,521.9121535188242,48,0.6041666666666666,0.7708333333333334,0.8125,279.95939397843244
2022-04-07,488.9692469123307,640.8823593782756,48,0.4791666666666667,0.6458333333333334,0.7708333333333334,362.44628906734505
2022-04-08,133.08217625771152,155.66638132967654,48,0.8958333333333334,1.0,1.0,122.10859704880305
2022-04-09,223.25925859180333,280.68451404682025,48,0.75,0.875,1.0,166.8490616573441
2022-04-10,446.64053658973353,577.9530971827548,48,0.5,0.6458333333333334,0.7708333333333334,329.1596805143659
2022-04-11,213.45105707261965,273.1370455527569,48,0.6458333333333334,0.9791666666666666,1.0,159.63566059271943
2022-04-12,163.10978164607963,200.48285826198833,48,0.8125,1.0,1.0,134.44647869775568
2022-04-13,115.39760068390326,133.85823003471307,48,0.9166666666666666,1.0,1.0,116.73043220620737
2022-04-14,262.0173064979029,333.4620117840654,48,0.625,0.9166666666666666,1.0,183.96036234230633
2022-04-15,769.1298837822352,919.5391863658742,48,0.25,0.3958333333333333,0.625,590.9759335065747
2022-04-16,220.81361921842299,275.9777359978843,48,0.625,1.0,1.0,159.23033482424728
2022-04-17,358.0634528130097,429.8469484677156,48,0.3958333333333333,0.8541666666666666,1.0,236.1047445493748
2022-04-18,200.84548466749257,254.80832569859982,48,0.75,0.9791666666666666,1.0,154.10530452994593
2022-04-19,616.0533352271998,738.6155694577384,48,0.2916666666666667,0.3958333333333333,0.6666666666666666,449.99837839261755
2022-04-20,139.18972486557698,166.6938130839893,48,0.9166666666666666,1.0,1.0,123.57143666746559
2022-04-21,150.6268196275748,217.554959693315,48,0.8541666666666666,1.0,1.0,137.23921636112198
2022-04-22,381.3722185344753,534.3035698768227,48,0.6041666666666666,0.7291666666666666,0.8125,290.31631059754005
2022-04-23,180.84721614696824,242.4561939780327,48,0.7916666666666666,0.9583333333333334,1.0,147.4016716200949
2022-04-24,335.6652831816721,379.6639775124405,48,0.5208333333333334,0.8958333333333334,1.0,214.21738918094115
2022-04-25,220.87556885314385,247.95706236845328,48,0.7916666666666666,1.0,1.0,149.24230466328345
2022-04-26,705.6366594121538,855.5960700958432,48,0.3333333333333333,0.4583333333333333,0.5833333333333334,541.021646152633
2022-04-27,455.9081555418941,603.5624933613265,48,0.4375,0.7291666666666666,0.7708333333333334,336.24361408282414
2022-04-28,167.2246589935487,201.6985548185042,48,0.8958333333333334,1.0,1.0,133.84845074246445
2022-04-29,232.6604540382265,324.6562799329569,48,0.5625,0.8541666666666666,1.0,188.11197720021244
2022-04-30,274.9604039901296,348.784606667324,48,0.6041666666666666,0.8541666666666666,1.0,197.0537567022258
2022-05-01,450.2181584046778,674.1992293075117,48,0.5625,0.7083333333333334,0.7708333333333334,363.3083021248067
2022-05-02,225.7310121349765,288.08530333769284,48,0.7916666666666666,0.9375,0.9583333333333334,168.52838633484475
2022-05-03,168.21478759571224,237.96959983700236,48,0.7083333333333334,1.0,1.0,146.1808518313533
2022-05-04,125.50193553989082,185.33274988165002,48,0.8958333333333334,1.0,1.0,125.11092914075611
2022-05-05,144.57229011573466,181.4628387432726,48,0.8541666666666666,1.0,1.0,129.26588579867925
2022-05-06,270.6153326346934,313.2756327730624,48,0.5,1.0,1.0,176.77634535316895
2022-05-07,251.9874021918175,298.82579554376986,48,0.625,0.8958333333333334,1.0,173.3876174441616
2022-05-08,409.96709757762807,491.88097439542105,48,0.3958333333333333,0.6666666666666666,0.9375,280.8886290275775
2022-05-09,541.3061726801348,734.2635727966255,48,0.5,0.5625,0.6875,424.8763238133035
2022-05-10,172.861284110024,220.910818805399,48,0.8125,1.0,1.0,139.6212401821169
2022-05-11,489.17704928711873,705.311146509474,48,0.5625,0.6666666666666666,0.7291666666666666,389.8913659128005
2022-05-12,285.1829431594312,400.27731150159497,48,0.5833333333333334,0.7708333333333334,0.9583333333333334,221.14962178607004
2022-05-13,204.61526031575417,242.4044591901144,48,0.75,1.0,1.0,146.611406859839
2022-05-14,358.50613683028365,482.5593386935061,48,0.6041666666666666,0.6666666666666666,0.9166666666666666,269.5689288461579
2022-05-15,261.66745459367377,321.3738942873254,48,0.6875,0.875,1.0,184.06183578371648
2022-05-16,372.1160813038544,482.30350125848355,48,0.4791666666666667,0.7083333333333334,0.8541666666666666,275.72024369878596
2022-05-17,336.9144107517903,420.4285673339609,48,0.5208333333333334,0.8125,1.0,231.38381894147525
2022-05-18,266.90489092322053,315.3070329976052,48,0.4791666666666667,0.9166666666666666,1.0,179.53846578172434
2022-05-19,309.1619038220768,402.4251915378185,48,0.5208333333333334,0.7916666666666666,1.0,218.06134648265
2022-05-20,556.5134264928962,770.8180772638126,48,0.4166666666666667,0.6875,0.75,434.05431264683403
2022-05-21,333.5885875245579,450.9132998433845,48,0.5416666666666666,0.7916666666666666,0.875,253.12921036033185
2022-05-22,203.9033958334368,297.02374380451994,48,0.7708333333333334,0.875,1.0,170.33716570333698
2022-05-23,322.97088891235217,459.9170488785686,48,0.6666666666666666,0.8333333333333334,0.8958333333333334,246.45936474090388
2022-05-24,166.58423959867713,211.04664692685088,48,0.7708333333333334,1.0,1.0,135.30725618273004
2022-05-25,233.13064376989155,296.2015617305001,48,0.6666666666666666,0.8958333333333334,1.0,172.23519300587392
2022-05-26,345.8875997246634,431.7869474512882,48,0.5,0.8333333333333334,0.9583333333333334,235.7296408768469
2022-05-27,188.6282792152002,258.22792578644106,48,0.875,0.9375,1.0,147.1561831064274
2022-05-28,243.809623956082,360.0066768926269,48,0.75,0.8541666666666666,0.8958333333333334,199.06979712570333
2022-05-29,355.11631284963096,454.9768977743719,48,0.5,0.7708333333333334,1.0,244.50360144461297
2022-05-30,1092.0856387984215,1364.432141503785,48,0.1875,0.2916666666666667,0.4583333333333333,914.775326078436
2022-05-31,465.48901109723306,508.1242158142024,48,0.14583333333333334,0.6458333333333334,0.9583333333333334,303.7513643657348
2022-06-01,200.73811717252542,239.8462365760479,48,0.75,0.9791666666666666,1.0,148.38300905135765
2022-06-02,207.6704047321526,266.47647872519593,48,0.6666666666666666,1.0,1.0,156.5328837667887
2022-06-03,451.4874387614006,603.6831723344171,48,0.3958333333333333,0.6875,0.8333333333333334,332.1436490785516
2022-06-04,751.1978183408319,942.0452606906424,48,0.3125,0.4791666666666667,0.5208333333333334,600.277421159481
2022-06-05,302.48614569874053,371.5249879189162,48,0.5416666666666666,0.875,0.9583333333333334,211.18324934238953
2022-06-06,364.2403438576085,539.440752589341,48,0.6041666666666666,0.7916666666666666,0.8958333333333334,282.8919582517915
2022-06-07,223.57092090390506,268.2933618188382,48,0.6458333333333334,0.9375,1.0,160.62395546676615
2022-06-08,243.20090792911824,301.4238221305713,48,0.625,0.9583333333333334,1.0,172.0447357293905
2022-06-09,211.8281791888315,248.73423513446147,48,0.6875,0.9583333333333334,1.0,154.129635825273
2022-06-10,288.4973945843221,365.84448260170984,48,0.5625,0.9166666666666666,1.0,198.45728110723454
2022-06-11,420.79536109967717,547.2094666197218,48,0.4583333333333333,0.7291666666666666,0.875,307.0401976107127
2022-06-12,468.7014591698614,535.4331222474495,48,0.25,0.7291666666666666,0.9166666666666666,311.26458690347016
2022-06-13,175.3712868331129,213.53809697927403,48,0.7916666666666666,1.0,1.0,136.94403088356913
