origin,mae,rmse,n
2022-05-01,188.70378472222205,241.05080172392633,48
2022-05-02,533.2138194444445,628.992194740939,48
2022-05-03,426.06559027777774,576.7600245897395,48
2022-05-04,362.86239583333327,570.0521804202749,48
2022-05-05,289.1632986111111,409.46645886602823,48
2022-05-06,391.3618750000001,443.18618610041494,48
2022-05-07,598.3844791666668,664.8948710323864,48
2022-05-08,362.2254861111112,420.644675999404,48
2022-05-09,723.6068749999998,806.5291640299826,48
2022-05-10,572.3831250000002,656.8640318131409,48
2022-05-11,676.5424999999999,870.00733602883,48
2022-05-12,706.6280208333333,883.3259083578469,48
2022-05-13,573.3292708333335,823.5421391897554,48
2022-05-14,403.9892708333334,456.92542071812727,48
2022-05-15,646.4239236111113,764.9157212997346,48
2022-05-16,745.951076388889,818.6985117387267,48
2022-05-17,375.77270833333347,527.439273674345,48
2022-05-18,635.6656944444446,944.1777356068828,48
2022-05-19,767.7310763888889,899.5938367889141,48
2022-05-20,907.7649999999999,961.2752298008036,48
2022-05-21,750.1427430555553,783.5028896431133,48
2022-05-22,671.8839583333333,728.7716096390257,48
2022-05-23,1044.1053125,1101.9947479622579,48
2022-05-24,772.114826388889,835.4898602762809,48
2022-05-25,469.06531249999983,529.1098739546082,48
2022-05-26,298.16760416666665,387.9053140137477,48
2022-05-27,834.5579166666663,1021.1823901543456,48
2022-05-28,353.6432291666665,439.7256652846312,48
2022-05-29,482.08288194444435,638.9211960538171,48
2022-05-30,922.8822222222219,1069.2031535053288,48
2022-05-31,572.0728472222222,753.2332798731406,48
2022-06-01,976.1578472222224,1064.9865481507334,48
2022-06-02,1307.2477777777779,1369.447429668977,48
2022-06-03,1716.0519097222223,1854.6143788313195,48
2022-06-04,730.805625,808.818348887646,48
2022-06-05,621.0136111111111,706.7913755510579,48
2022-06-06,594.9351388888889,823.9534503671857,48
2022-06-07,377.69072916666664,418.0643931318326,48
2022-06-08,295.69847222222194,331.4203091055458,48
2022-06-09,241.51642361111098,288.2558718965017,48
2022-06-10,591.8332638888888,913.7146025895705,48
2022-06-11,237.8432986111111,268.36898500489553,48
2022-06-12,324.7444791666666,394.4568856152939,48
2022-06-13,588.5971180555556,724.4737723368548,48
2022-06-14,288.65208333333334,355.6631093993524,48
2022-06-15,469.55513888888885,586.3904367965383,48
2022-06-16,714.0484027777778,780.4070249163402,48
