origin,mae,rmse,n,cov50,cov80,cov95,crps
2022-05-04,127.49112571901246,188.33337064182152,48,0.8958333333333334,1.0,1.0,130.60117613300372
2022-05-05,149.43905198954246,190.25657484636972,48,0.8541666666666666,1.0,1.0,135.7939970100583
2022-05-06,273.7812178633599,317.4664082310147,48,0.5416666666666666,1.0,1.0,181.36487921563716
2022-05-07,237.9196548999557,298.9771307781659,48,0.6666666666666666,0.9583333333333334,1.0,172.71073902509724
2022-05-08,425.1165484958348,499.1964412463214,48,0.3958333333333333,0.7916666666666666,1.0,283.27475589022214
2022-05-09,547.2436263658329,726.2888373995847,48,0.4791666666666667,0.5833333333333334,0.7291666666666666,416.76573562095814
2022-05-10,161.94207445974953,204.91495717985532,48,0.875,1.0,1.0,138.34873871622298
2022-05-11,448.99283115519944,655.7064846208704,48,0.5833333333333334,0.6875,0.75,357.16328737101145
2022-05-12,258.96424309858634,357.9753612997598,48,0.6041666666666666,0.8333333333333334,1.0,201.8834931204445
2022-05-13,216.52853805356855,265.25387915556655,48,0.6875,1.0,1.0,157.86787710245153
2022-05-14,323.58782817138666,448.6099328593448,48,0.625,0.7083333333333334,0.9375,248.43843924669497
2022-05-15,286.261169613085,345.48984464756415,48,0.6458333333333334,0.8958333333333334,1.0,196.46376466757647
2022-05-16,386.80601599240737,508.7490265012568,48,0.4166666666666667,0.6875,0.8541666666666666,291.0317448493851
2022-05-17,316.4028294715089,391.15099748607145,48,0.5833333333333334,0.8541666666666666,1.0,216.36615915550018
2022-05-18,247.72846213753792,290.45092863787295,48,0.6458333333333334,1.0,1.0,171.10053066025003
2022-05-19,331.6104424862931,410.68368775539716,48,0.5416666666666666,0.8125,1.0,225.29519718359515
2022-05-20,564.6770408931957,776.7121330798147,48,0.4166666666666667,0.7083333333333334,0.7708333333333334,434.44793501826615
2022-05-21,283.0080105424864,402.80814693001514,48,0.625,0.8125,0.8958333333333334,225.39020967124074
2022-05-22,205.39292635909078,301.22898750832456,48,0.75,0.8958333333333334,1.0,173.5112950893615
2022-05-23,286.0950309326567,428.6266234410242,48,0.7083333333333334,0.875,0.9166666666666666,227.66755870148685
2022-05-24,167.1797924402997,214.9825744751598,48,0.7708333333333334,1.0,1.0,140.21433322453078
2022-05-25,251.6568903291783,313.4896045616516,48,0.625,0.9583333333333334,1.0,182.27540978763957
2022-05-26,322.65969657005866,403.07890226619503,48,0.5833333333333334,0.875,1.0,220.54704088363243
2022-05-27,178.7261440609418,249.35689661815456,48,0.8958333333333334,0.9583333333333334,1.0,147.718329784703
2022-05-28,233.1374778950816,331.15392771370267,48,0.7916666666666666,0.8541666666666666,0.9375,188.385614924107
