origin,mae,rmse,n
2021-02-28,564.784375,680.0319460097077,48
2021-03-01,1433.5141666666666,1658.323528463058,48
2021-03-02,1152.2997916666666,1530.896689941198,48
2021-03-03,200.92499999999998,230.87376076187903,48
2021-03-04,297.5535416666666,360.8163364539961,48
2021-03-05,261.190625,351.0399584953495,48
2021-03-06,556.2243749999999,622.8136697463509,48
2021-03-07,301.3814583333333,343.934499593188,48
2021-03-08,1167.6147916666666,1440.2442722742383,48
2021-03-09,233.71437500000005,330.1455382826137,48
2021-03-10,154.94354166666668,198.31260933918622,48
2021-03-11,235.65937500000004,290.96730488220953,48
2021-03-12,125.28583333333329,148.9532796438757,48
2021-03-13,525.2689583333334,669.6445836209808,48
2021-03-14,708.9420833333334,909.331722734247,48
2021-03-15,464.21875000000017,526.5764349115584,48
2021-03-16,392.02020833333336,469.8321346081138,48
2021-03-17,107.88520833333337,170.54315214557857,48
2021-03-18,272.90583333333336,333.0938703591427,48
2021-03-19,247.05812499999993,315.7643276407527,48
2021-03-20,287.2925,405.5099230701185,48
2021-03-21,156.53395833333337,192.44442389839034,48
2021-03-22,610.3895833333335,707.7687345512893,48
2021-03-23,186.06875000000005,228.15949672506147,48
2021-03-24,635.350625,866.4768669529403,48
2021-03-25,81.70479166666668,107.32307290179192,48
2021-03-26,257.76958333333334,342.5161713092294,48
2021-03-27,413.34916666666663,470.0631942400582,48
2021-03-28,224.08229166666675,265.4280036681323,48
2021-03-29,745.7922916666666,880.1873083126019,48
2021-03-30,139.57145833333337,184.7242898833737,48
2021-03-31,65.52083333333331,86.9589600999613,48
2021-04-01,160.48229166666673,218.69263173935084,48
2021-04-02,765.1845833333333,903.9257211717306,48
2021-04-03,160.94062499999998,183.94593451043343,48
2021-04-04,197.64583333333326,236.63054916014823,48
2021-04-05,272.5531250000001,331.6629722857478,48
2021-04-06,766.5056249999999,902.5358447186921,48
2021-04-07,143.71208333333325,166.52724346684735,48
2021-04-08,129.67645833333333,182.38801782989114,48
2021-04-09,197.30374999999995,231.6038353795117,48
2021-04-10,728.3945833333333,895.796587152556,48
2021-04-11,436.08937499999985,469.83046877082865,48
2021-04-12,804.8272916666666,884.032397779016,48
2021-04-13,212.34937499999998,280.48465542922304,48
2021-04-14,258.20958333333334,289.64199470351906,48
2021-04-15,100.02145833333338,123.6810328610791,48
2021-04-16,204.955,255.4366904603434,48
2021-04-17,265.2154166666667,322.429275565459,48
2021-04-18,566.68125,812.3494729538103,48
2021-04-19,597.4466666666667,691.9428735512299,48
2021-04-20,135.12062500000002,181.90957923856018,48
2021-04-21,152.28708333333336,201.0896126212557,48
2021-04-22,194.28958333333333,214.63779196978965,48
2021-04-23,202.02062500000008,242.80308993348922,48
2021-04-24,539.34125,619.9264897012655,48
2021-04-25,295.939375,369.0139184959695,48
2021-04-26,642.735625,744.1244925176051,48
2021-04-27,146.99416666666664,194.45160104766435,48
2021-04-28,112.67895833333328,138.5282189739092,48
2021-04-29,118.3295833333333,144.04197095233502,48
2021-04-30,158.89541666666665,199.38454152717068,48
2021-05-01,549.046875,611.6247393640019,48
2021-05-02,204.8066666666666,247.30524558057118,48
2021-05-03,548.3825,661.2699161178438,48
2021-05-04,669.526875,870.0497094311623,48
2021-05-05,173.3087499999999,226.33835514188323,48
2021-05-06,164.87062500000005,210.24450073565146,48
2021-05-07,262.4018750000001,305.81505818127516,48
2021-05-08,619.9508333333333,728.6517573116346,48
2021-05-09,265.8791666666668,304.59274371691794,48
2021-05-10,499.31729166666673,631.3874001834505,48
2021-05-11,359.0102083333333,408.05493997183345,48
2021-05-12,162.80333333333343,214.93336478042067,48
2021-05-13,209.97270833333332,253.25276716569812,48
2021-05-14,232.79937500000005,248.99598717901065,48
2021-05-15,217.66687499999998,284.24591896440074,48
2021-05-16,292.1252083333334,362.74909387952533,48
2021-05-17,715.9475000000002,860.4364772239146,48
2021-05-18,244.5081250000001,334.3829008755034,48
2021-05-19,101.17812500000002,136.20491199690025,48
2021-05-20,131.66687499999986,179.5140807789647,48
2021-05-21,443.5179166666666,642.3175199813561,48
2021-05-22,971.1712499999999,1174.1197363787758,48
2021-05-23,302.9102083333334,356.9822630426943,48
2021-05-24,681.2789583333333,789.1920629233736,48
2021-05-25,402.77062499999994,496.8743106095847,48
2021-05-26,271.73958333333326,302.33583079637333,48
2021-05-27,438.9429166666667,482.424355667981,48
2021-05-28,217.99979166666654,255.90364162691515,48
2021-05-29,364.76062500000006,449.5779382075111,48
2021-05-30,351.26958333333323,409.2676540276953,48
2021-05-31,442.88770833333336,663.500137928584,48
2021-06-01,267.82958333333323,317.765049276453,48
2021-06-02,298.16,336.594949246618,48
2021-06-03,948.3131250000002,1312.6681347918511,48
2021-06-04,789.755,1095.7238209683587,48
2021-06-05,472.44625000000013,637.5611510736311,48
2021-06-06,172.79812499999994,210.90207878400966,48
2021-06-07,742.4012499999999,889.2100088491469,48
2021-06-08,431.785,564.8668731214464,48
2021-06-09,348.65083333333314,467.2489872559026,48
2021-06-10,1092.5645833333335,1391.4677939290102,48
2021-06-11,853.1804166666665,1141.476738182824,48
2021-06-12,1085.4987500000002,1219.6929148919003,48
2021-06-13,449.7335416666665,503.8043978093911,48
2021-06-14,224.1635416666667,292.95589932260555,48
2021-06-15,718.3189583333333,866.3975063649576,48
2021-06-16,285.56333333333333,339.6667475506937,48
2021-06-17,251.93916666666655,300.4540150131129,48
2021-06-18,217.00395833333323,251.23049692546607,48
2021-06-19,492.0916666666667,640.9912841678635,48
2021-06-20,332.25312500000007,369.5765089627361,48
2021-06-21,633.9995833333334,818.6201241418388,48
2021-06-22,269.60104166666684,321.9598965677507,48
2021-06-23,218.64250000000004,247.80707822147994,48
2021-06-24,373.5252083333334,423.31446050040626,48
2021-06-25,442.3954166666665,642.8628228382007,48
2021-06-26,288.8358333333335,381.0941424591393,48
2021-06-27,263.33979166666677,296.68572001432204,48
2021-06-28,1141.8956249999999,1393.517540651026,48
2021-06-29,250.650625,282.1180551242393,48
2021-06-30,405.4335416666666,471.73876235732064,48
2021-07-01,251.45812500000008,361.7357345234916,48
2021-07-02,475.5485416666667,640.5727194781115,48
2021-07-03,342.06687500000004,486.25644221739276,48
2021-07-04,304.3822916666666,373.605618268895,48
2021-07-05,820.8247916666668,1004.1680840636607,48
2021-07-06,594.3279166666666,625.4922707822482,48
2021-07-07,218.9368750000001,272.7859040797075,48
2021-07-08,167.60937499999997,217.68948872668003,48
2021-07-09,677.3081250000001,989.9096792668765,48
2021-07-10,933.4168750000002,1125.6728089837725,48
2021-07-11,663.415,786.5766602870525,48
2021-07-12,648.88,885.05575817525,48
2021-07-13,199.10333333333347,263.1326719704974,48
2021-07-14,826.4604166666668,1217.978545310836,48
2021-07-15,1161.4983333333332,1518.7180860378048,48
2021-07-16,409.22916666666674,487.57304510025307,48
2021-07-17,308.07104166666664,447.00426298535814,48
2021-07-18,548.7647916666667,627.2432045450288,48
2021-07-19,1198.011875,1408.674734761808,48
2021-07-20,301.39916666666664,455.53150978646175,48
2021-07-21,407.346875,626.9457617738954,48
2021-07-22,304.1345833333334,346.8845431660224,48
2021-07-23,602.0829166666668,786.4502972295836,48
2021-07-24,1213.7610416666669,1462.1544199520845,48
2021-07-25,368.41354166666673,418.21847766996535,48
2021-07-26,505.3293750000001,696.4843775272948,48
2021-07-27,417.8412499999999,525.4479081222038,48
2021-07-28,293.5814583333333,365.0666287217306,48
2021-07-29,429.58520833333324,564.8464450608826,48
2021-07-30,502.8429166666665,629.2170887897117,48
2021-07-31,821.1283333333331,989.4493968743421,48
2021-08-01,635.7572916666667,808.1662287459286,48
2021-08-02,767.0514583333335,973.0790652367789,48
2021-08-03,228.68166666666664,276.91299910049963,48
2021-08-04,386.9341666666665,451.16064897938503,48
2021-08-05,323.2352083333333,384.88139203038895,48
2021-08-06,215.19874999999993,283.98120190134637,48
2021-08-07,342.14208333333323,485.4457770398599,48
2021-08-08,689.5904166666666,938.1903648536189,48
2021-08-09,462.04854166666655,632.2710674343584,48
2021-08-10,441.12895833333346,503.5526277423742,48
2021-08-11,425.45000000000005,458.37505918552483,48
2021-08-12,321.27062499999994,382.0155780882284,48
2021-08-13,446.90291666666667,531.1555372565867,48
2021-08-14,451.608125,536.9668252225488,48
2021-08-15,367.69041666666675,410.16768054357965,48
2021-08-16,590.7904166666666,686.2224261582392,48
2021-08-17,244.66312500000004,304.29132429233556,48
2021-08-18,243.6031250000001,290.46914985717507,48
2021-08-19,146.0910416666666,186.71317801309564,48
2021-08-20,382.4881249999999,425.7629499816574,48
2021-08-21,477.2866666666668,594.3586170753031,48
2021-08-22,466.62624999999997,579.0926324719849,48
2021-08-23,823.5422916666666,964.3534834702729,48
2021-08-24,1831.1666666666667,2053.027345981011,48
2021-08-25,1018.457291666667,1163.2724633075363,48
2021-08-26,520.7358333333333,724.2128209994629,48
2021-08-27,175.4195833333334,215.7110646501473,48
2021-08-28,502.1347916666667,568.8407167414414,48
2021-08-29,424.2008333333335,467.7207351748478,48
2021-08-30,400.6858333333333,566.0427042304317,48
2021-08-31,423.0866666666666,482.5867795536881,48
2021-09-01,336.17041666666677,365.91627652374257,48
2021-09-02,257.6089583333334,316.2009182696713,48
2021-09-03,249.55187500000002,304.67257808246654,48
2021-09-04,508.08395833333344,621.7971877264994,48
2021-09-05,372.11208333333326,464.2643806828533,48
2021-09-06,521.2856249999999,666.910406346872,48
